index,n,name,place_id,,
24159,"料理,　蝦仁,　飯,　煎,　鴨蛋,",矮仔成蝦仁飯,ChIJxS-IQnp2bjQRMNnOsP0ijkg,,
19378,"料理,　廚師,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15713,"料理,　價格,　問題,　運氣,",度小月原始店Du Hsiao Yueh Original Restaurant,ChIJwe_HQGN2bjQRq4DHLs6aj48,,
7904,"料理,　價格,　美味,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
18214,"料理,　價格,",江川肉燥飯,ChIJI_R0smZ2bjQRIzI5k0tghek,,
15712,"料理,　價格,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15695,"料理,　精緻度,　價格,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
23994,"料理,　經濟,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
18773,"料理,　感覺,",福泰飯桌 第三代,ChIJ54Pf_2F2bjQRAMH-nhBgbAQ,,
21723,"料理,　飯糰,　串燒,　酒,　朋友,　地方,",小方舟串燒酒場,ChIJ06hfVZd2bjQRNl36C3Aju6Y,,
24621,"料理,　菜色,　海鮮,　料理,　熱,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
5840,"料理,　菇類,　味道,　螺,　魚,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
33929,"料理,　創意,　料理,　目魚,　香腸,　價格,",阿憨鹹粥,ChIJ1_N-XPV2bjQReZQ0UpjNZv8,,
33649,"料理,　創意,　沙鍋鴨,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
18462,"料理,　甜點,　桌,",饗食天堂 台南店,ChIJnaIg7Ht2bjQR55aGAM2EAu0,,
15724,"料理,　梅菜乾,　燉飯,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
17213,"料理,　婚宴,　場地,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
22074,"料理,　基本,　口感,　疫情,　期間,　隔板,　座位,",上海好味道小籠湯包,ChIJo4N92ZV2bjQRrtZJZryosMs,,
15701,"料理,　高分,　評價,　風味,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
15705,"料理,　酒,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
6474,"料理,　特色,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
8205,"料理,　特色,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15694,"料理,　烤物,",饗食天堂 台南店,ChIJnaIg7Ht2bjQR55aGAM2EAu0,,
15715,"料理,　氣氛,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
15693,"料理,　氣氛,",松仔腳燒烤海產,ChIJe3BnW2N2bjQRzC9h8UVy-w4,,
28616,"料理,　家常菜,　平價,　美食,",福泰飯桌 第三代,ChIJ54Pf_2F2bjQRAMH-nhBgbAQ,,
15689,"料理,　家庭,　人,　選項,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
33650,"料理,　套餐,　人,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
36021,"料理,　套餐,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
34826,"料理,　香氣,　肉質,",西羅殿牛肉湯,ChIJoTun0PR2bjQRhyGcuZAEZnQ,,
1151,"料理,　食物,　原味,　口味,　椒鹽,　醬油,",姚燒鳥,ChIJ5fgqumZ2bjQR334v4H5fS9Y,,
15702,"料理,　食物,　原味,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
22880,"料理,　食物,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
15716,"料理,　食材,　生魚片,　量,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
34353,"料理,　食材,　生魚片,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
33015,"料理,　美食,　功夫菜,　菜,　選擇,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
30596,"料理,　砂鍋,　鴨,　米糕,　蟹黃,　古早味,　米糕,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
14306,"料理,　星,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
6668,"料理,　便當,　口味,　需求,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
12241,"料理,　咖啡,",安徒生咖啡館,ChIJWdDgpu52bjQRdZ8_c1hV_nE,,
30182,"料理,　味道,　特色,　擺盤,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
75,"料理,　沙鍋鴨,　紅蟳,　米糕,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
19099,"料理,　米糕,　型式,　魚皮湯,　魚皮,",石精臼點心城,ChIJdfUXcWF2bjQR85RoTVy0syc,,
15703,"料理,　份量,　氣氛,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
15706,"料理,　份量,　氣氛,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
20082,"料理,　功夫,　客人,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
40079,"料理,　水準,　價位,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
15722,"料理,　水準,　氛圍,　朋友,　情人,　場所,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
35942,"料理,　分量,　大學生,",22河粉,ChIJ8X-8bZN2bjQRaiKfCVpK-aQ,,
15717,"料理,　小孩,",Mr.麵王,ChIJl2R0h9x2bjQR9_Mlr3qbDBQ,,
33648,"料理,　口味,　生意,　時間,",《富食店》海鮮粥 肉燥飯,ChIJIaOC1Z92bjQR41G1rcObiPI,,
15727,"料理,　口味,",舞鶴燒烤舖,ChIJnyEl0Hp2bjQRPgevTBVYOgw,,
15696,"料理,　口味,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
15699,"料理,　口味,",永記虱目魚丸,ChIJaWl8c4h2bjQRtS2L4ueUMz8,,
17782,"料理,　口味,",小方舟串燒酒場,ChIJ06hfVZd2bjQRNl36C3Aju6Y,,
24089,"料理,　人,　人,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
30921,"料理,　人,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
801,"料理,　人,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15720,"料理,　人,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
15726,"料理,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
24331,"料理,",台南市牛家莊牛肉湯,ChIJyzmdBXp2bjQRh4Uf3dPllqM,,
15692,"料理,",度小月原始店Du Hsiao Yueh Original Restaurant,ChIJwe_HQGN2bjQRq4DHLs6aj48,,
20970,"料理,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
12796,"料理,",大同包子店,ChIJs5jvwb5yBxQRHxar4M3Jkbo,,
15719,"料理,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
9113,"料理,",西羅殿牛肉湯,ChIJoTun0PR2bjQRhyGcuZAEZnQ,,
18239,"料理,",饗食天堂 台南店,ChIJnaIg7Ht2bjQR55aGAM2EAu0,,
39723,"料理,",饗食天堂 台南店,ChIJnaIg7Ht2bjQR55aGAM2EAu0,,
19226,"料理,",長春健康素食中華店,ChIJM15Eo7x2bjQRvV7mX3bbZyY,,
1632,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
5914,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
6342,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
9530,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
15691,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
15704,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
15725,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
30721,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
31557,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
36687,"料理,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
17192,"料理,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
10474,"料理,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
19960,"料理,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
10436,"料理,",毛丼 丼飯專門店,ChIJi1e38o92bjQRXiRzbi8D5QM,,
18307,"料理,",毛丼 丼飯專門店,ChIJi1e38o92bjQRXiRzbi8D5QM,,
6479,"料理,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15711,"料理,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15718,"料理,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
28785,"料理,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
33643,"料理,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
36684,"料理,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
37183,"料理,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15698,"料理,",永記虱目魚丸,ChIJaWl8c4h2bjQRtS2L4ueUMz8,,
15697,"料理,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
30908,"料理,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
18386,"料理,",第三代虱目魚丸,ChIJAcW2X312bjQRXNrP0Qi2afQ,,
33827,"料理,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
15721,"料理,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
1171,"料理,",福泰飯桌 第三代,ChIJ54Pf_2F2bjQRAMH-nhBgbAQ,,
11963,"料理,",小方舟串燒酒場,ChIJ06hfVZd2bjQRNl36C3Aju6Y,,
15690,"料理,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
15707,"料理,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
15843,"料,　鐵蛋,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
15918,"料,　麵,　油雞,",羊城小食店,ChIJcQEuM4Z2bjQR3YQ5ePhWtdk,,
6714,"料,　醬,　排骨,",上富小吃店,ChIJyQQ9A4R2bjQRzt4hKAFIXbg,,
28598,"料,　醬,",福記肉圓總店,ChIJvUM2an12bjQRErjaF_ijiyg,,
15882,"料,　點心,　大蒜醬,",台南小南碗粿,ChIJjxYRvXp2bjQRMYkw9M4MhhA,,
18063,"料,　點,　口味,",阿松割包,ChIJwcrlsWZ2bjQRuSR57DvjKOE,,
15772,"料,　薏仁,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
87,"料,　選擇性,",莉莉水果店,ChIJXytwGH12bjQRA9lZo8M4uJs,,
15680,"料,　糖,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
15860,"料,　機會,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15899,"料,　學生,　時代,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
15855,"料,　醃黃瓜,",保安路米糕,ChIJKXEHGnt2bjQRoVIIZZ3UzPQ,,
15832,"料,　質,　麻糬,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
6713,"料,　蝦仁,　鹹蛋黃,　肉,",台南小南碗粿,ChIJjxYRvXp2bjQRMYkw9M4MhhA,,
15909,"料,　蔬菜捲,　小吃,　纖維,　佳選,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15906,"料,　槽,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
15773,"料,　價錢,　氣氛,　地方,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
15761,"料,　價錢,　早餐,　活力,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
15774,"料,　價錢,",古都碗粿 東門總店,ChIJiatEUZh2bjQRUz5Xf5P2noE,,
15844,"料,　價格,　碗粿,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
28599,"料,　價格,　菜,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15658,"料,　價格,　基本,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
15734,"料,　價格,　宵夜,　選擇,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
15845,"料,　價格,　肉粽,　海龍,　肉粽,",海龍肉粽,ChIJEWClQWZ2bjQRt8wACswiT9U,,
15743,"料,　價格,　冰,　時候,　冰塊,　感覺,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15877,"料,　價格,　小吃,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
13538,"料,　價格,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
15776,"料,　價格,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
15826,"料,　價格,",小北牛肉湯,ChIJWWkVnFh2bjQRIYVXz8aS0AI,,
15833,"料,　價格,",慶中街郭家綠豆湯（總店）,ChIJqxbVh4B2bjQRvJhYPVGPY5A,,
28602,"料,　價格,",古都碗粿 東門總店,ChIJiatEUZh2bjQRUz5Xf5P2noE,,
15775,"料,　價格,",石精臼蚵仔煎,ChIJGS-dzWR2bjQR1OBnRJzR6Mo,,
39534,"料,　價格,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15733,"料,　價格,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15834,"料,　價格,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15799,"料,　價格,",小西腳碗粿,ChIJ9_oklXl2bjQRsRx7p7J5nS0,,
15876,"料,　價位,　米糕,　小吃,",落成米糕,ChIJy3nZ-2F2bjQRAfpYzggB2k8,,
15648,"料,　價,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15830,"料,　餅皮,　店家,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15846,"料,　蜜糖,　蓮子,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15728,"料,　蒜泥,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
32150,"料,　綠豆湯,",慶中街郭家綠豆湯（總店）,ChIJqxbVh4B2bjQRvJhYPVGPY5A,,
37290,"料,　綠豆汁,",慶中街郭家綠豆湯（總店）,ChIJqxbVh4B2bjQRvJhYPVGPY5A,,
15824,"料,　粽葉,　米糕,　風味,",保安路米糕,ChIJKXEHGnt2bjQRoVIIZZ3UzPQ,,
13014,"料,　種類,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15901,"料,　對,　餐單,　收據,",莉莉水果店,ChIJXytwGH12bjQRA9lZo8M4uJs,,
15777,"料,　腸子,　腥味,　米腸,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
15847,"料,　腸子,　湯頭,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
15778,"料,　腸子,　四神湯,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
19056,"料,　碗粿,",古都碗粿 東門總店,ChIJiatEUZh2bjQRUz5Xf5P2noE,,
15904,"料,　碗,　觀光客,　價位,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15905,"料,　碗,　味道,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15848,"料,　溫體,　肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
15735,"料,　圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
40120,"料,　圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15794,"料,　飯,",阿憨鹹粥,ChIJ1_N-XPV2bjQReZQ0UpjNZv8,,
15760,"料,　菜,　醬,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
15750,"料,　湯頭,　湯品,",海龍肉粽,ChIJEWClQWZ2bjQRt8wACswiT9U,,
15781,"料,　湯頭,　肉質,",台南市牛家莊牛肉湯,ChIJyzmdBXp2bjQRh4Uf3dPllqM,,
15873,"料,　湯頭,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
30931,"料,　湯圓,　價格,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15915,"料,　湯圓,　雪蓮子,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
36504,"料,　湯圓,　粉角,　料,　水準,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
3405,"料,　湯圓,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
28565,"料,　湯圓,　 芋頭,　芋頭,　老闆,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15782,"料,　湯圓,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
33772,"料,　湯圓,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15758,"料,　湯圓,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15921,"料,　湯圓,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
39564,"料,　湯圓,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
9458,"料,　湯,　柴魚,　湯汁,　料,　熱水,",保哥黑輪,ChIJUTvL-Id2bjQRn6zCnvsOtS4,,
15737,"料,　湯,　沙拉,",永樂燒肉飯,ChIJa3IWs2Z2bjQRx_Sgx3NInbI,,
32760,"料,　湯,　米糕,　米,",落成米糕,ChIJy3nZ-2F2bjQRAfpYzggB2k8,,
37406,"料,　湯,　水,　店家,",德記古早味汕頭豆花,ChIJByxtTmB2bjQRJUpip76-NGc,,
3755,"料,　湯,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
15874,"料,　湯,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
15850,"料,　麻油,　雞湯,　雞肉,",《富食店》海鮮粥 肉燥飯,ChIJIaOC1Z92bjQR41G1rcObiPI,,
15783,"料,　魚麵,　咬勁,",夏家手工魚麵,ChIJ64lcnnx2bjQRlN7qrXyub20,,
15766,"料,　魚羹,",阿鳳浮水虱目魚羹,ChIJD5oR43p2bjQRyfKC3AVxGnM,,
6024,"料,　魚鬆,　滷肉,",榮盛點心,ChIJGxuq1WR2bjQRMzh8ovxiqCk,,
15878,"料,　魚粥,",阿憨鹹粥,ChIJ1_N-XPV2bjQReZQ0UpjNZv8,,
31352,"料,　魚丸湯,　三色丸,　燕餃,　湯頭,",第三代虱目魚丸,ChIJAcW2X312bjQRXNrP0Qi2afQ,,
12697,"料,　速度,　味道,　經驗,",第三代虱目魚丸,ChIJAcW2X312bjQRXNrP0Qi2afQ,,
33744,"料,　速度,　平民,　冰,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15738,"料,　蛋黃,　瘦肉,　香菇,　蝦子,",台南小南碗粿,ChIJjxYRvXp2bjQRMYkw9M4MhhA,,
15914,"料,　蛋黃,　肉,　蝦仁,",小西腳碗粿,ChIJ9_oklXl2bjQRsRx7p7J5nS0,,
15868,"料,　蛋黃 ,",台南小南碗粿,ChIJjxYRvXp2bjQRMYkw9M4MhhA,,
15816,"料,　甜品,　甜度,　紅豆,　薏仁,　牛奶,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
15745,"料,　甜味,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15910,"料,　高麗菜,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15646,"料,　缺點,　天氣,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
15875,"料,　粉粿,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
15837,"料,　粉圓,　粉角,　湯圓,　嚼勁,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
29487,"料,　料,",台南小南碗粿,ChIJjxYRvXp2bjQRMYkw9M4MhhA,,
28600,"料,　料,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
10700,"料,　料,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
15786,"料,　座位,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15916,"料,　容量,　滋味,",冬瓜寶冬瓜茶冷飲專賣店,ChIJRa_Wa3p2bjQROip81BoIPj4,,
15849,"料,　宵夜,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
21907,"料,　原味,",無名豆花,ChIJBYKvs4p2bjQRtZsCmDWFg4g,,
15919,"料,　胡椒,　花生,　口感,",保安路米糕,ChIJKXEHGnt2bjQRoVIIZZ3UzPQ,,
15780,"料,　美味,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
15661,"料,　珍珠,　鮮奶,　豆花,　甜度,　鮮奶,　豆花,　味道,　位子,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
15681,"料,　春捲,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
19338,"料,　春捲,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15684,"料,　虱目魚,　羹,",阿鳳浮水虱目魚羹,ChIJD5oR43p2bjQRyfKC3AVxGnM,,
30967,"料,　花生糖粉,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
6070,"料,　花生粉,　花生,　顆粒,　東西,　聲音,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15856,"料,　花生仁湯,　甜度,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
33763,"料,　花生仁湯,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
38964,"料,　狀元,　粽子,",楊哥楊嫂肉粽店,ChIJIdXbroB2bjQRxUFoqAYg8ks,,
19906,"料,　果汁,",有的蔬果汁專賣店,ChIJuVuDs2Z2bjQRtREIVQluDGM,,
33823,"料,　店家,　圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15749,"料,　味道,　消夜,　店面,",《富食店》海鮮粥 肉燥飯,ChIJIaOC1Z92bjQR41G1rcObiPI,,
15911,"料,　味道,",落成米糕,ChIJy3nZ-2F2bjQRAfpYzggB2k8,,
15852,"料,　味道,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
15768,"料,　味道,",阿卿杏仁茶,ChIJmRZM5Hp2bjQR32-o_mnWixs,,
15791,"料,　味道,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
15885,"料,　味,　價錢,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15891,"料,　味,　價格,　停車位,",莉莉水果店,ChIJXytwGH12bjQRA9lZo8M4uJs,,
15892,"料,　味,　價位,　餐點,　座位量,",3皇3家文化店,ChIJsTL0Vyd0bjQRNcq7W7sXxWw,,
15889,"料,　味,　碗,　滷蛋,　油豆腐,",阿滿牛肉湯,ChIJrxqgINF1bjQR58rCvGWhV-Y,,
15894,"料,　味,　湯頭,　米粉,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
15817,"料,　味,　風評,　庶民,　美食,",阿憨鹹粥,ChIJ1_N-XPV2bjQReZQ0UpjNZv8,,
40123,"料,　味,　美食,　人,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15659,"料,　味,　味道,",德記古早味汕頭豆花,ChIJByxtTmB2bjQRJUpip76-NGc,,
29489,"料,　味,　肉粽,　肉羹,",海龍肉粽,ChIJEWClQWZ2bjQRt8wACswiT9U,,
15886,"料,　味,　老闆,　糖,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15818,"料,　味,　份量,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
15893,"料,　味,　古早味,　房屋,　冰品,",莉莉水果店,ChIJXytwGH12bjQRA9lZo8M4uJs,,
15887,"料,　味,　古早味,　平價,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
15888,"料,　味,　太白粉,",石精臼蚵仔煎,ChIJGS-dzWR2bjQR1OBnRJzR6Mo,,
15819,"料,　味,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
15890,"料,　味,",《富食店》海鮮粥 肉燥飯,ChIJIaOC1Z92bjQR41G1rcObiPI,,
15767,"料,　味,",下大道蘭米糕,ChIJHc5pfnp2bjQRoKTHxprC0io,,
15883,"料,　味,",下大道蘭米糕,ChIJHc5pfnp2bjQRoKTHxprC0io,,
15000,"料,　味,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15895,"料,　味,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
15884,"料,　味,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
15649,"料,　味,",台南蔡虱目魚專賣店,ChIJ0Zhp2vl2bjQRlsmdmPlNoyg,,
15881,"料,　豆花,　口感,",德記古早味汕頭豆花,ChIJByxtTmB2bjQRJUpip76-NGc,,
15924,"料,　芋頭泥,　紅豆,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
15736,"料,　芋頭,　湯圓,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
24355,"料,　芋頭,　湯汁,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
15821,"料,　芋頭,　豆類,　糖水,　甜度,　份量,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
25139,"料,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
