,0
53917,"餐點,"
53918,店員
53919,"火鍋,"
53920,店員
53921,"配料,"
53922,店員
53923,海鮮
53924,"豬肉,"
53925,店員
53926,"肉品,"
53927,店員
53928, 肉包
53929,"味道,"
53930,店員
53931,路
53932,格子
53933,招牌
53934,牛肉湯
53935,芥蘭
53936,牛肉
53937,"燴飯,"
53938,店員
53939,高麗菜
53940,"牛肉,"
53941,店員
53942,飲料
53943,"薯條,"
53944,店員
53945,酒
53946,"酒,"
53947,店員
53948,杏仁茶
53949,方式
53950,"杏仁茶,"
53951,店員
53952,爆米花
53953,"薯條,"
53954,店員
53955,"酒,"
53956,店員
53957,口味
53958,"調酒,"
53959,"店員,"
53960,店員
53961,"冬瓜塊,"
53962,店員
53963,"口味,"
53964,店員
53965,食
53966,骨
53967,魚腩粥
53968,"份量,"
53969,店員
53970,沾料
53971,牛肉湯
53972,肉燥飯
53973,飯粒
53974,"味道,"
53975,"店員,"
53976,店面
53977,"食物,"
53978,店面
53979,"肉圓,"
53980,店面
53981,料
53982,"老闆娘,"
53983,店面
53984,"食物,"
53985,店面
53986,豆花
53987,豆花
53988,粉粿
53989,地方
53990,"整體,"
53991,店面
53992,"魚肚粥,"
53993,店面
53994,巷子
53995,年紀
53996,味道
53997,咖哩
53998,棺材板
53999,鱔魚
54000,"意麵,"
54001,店面
54002,復古風
54003,水果
54004,冰
54005,"種類,"
54006,店面
54007,"食物,"
54008,店面
54009,東西
54010,"碗,"
54011,店面
54012,人
54013,"碗粿,"
54014,店面
54015,種類
54016,芭樂
54017,"老闆,"
54018,店面
54019,"拉麵,"
54020,"店面,"
54021,店面
54022,水果
54023,攤子
54024,冰櫃
54025,水果
54026,服務員
54027,阿姨
54028,哈密瓜
54029,"冰,"
54030,造型
54031,立牌
54032,古早味
54033,"氣息,"
54034,海腥味
54035,小卷
54036,米粉
54037,小卷
54038,湯
54039,米粉
54040,"口感,"
54041,灶
54042,冬瓜
54043,茶
54044,瓦斯
54045,"牛奶,"
54046,"鬆餅,"
54047,店長
54048,員工
54049,飯菜
54050,熱湯
54051,"甜湯,"
54052,店長
54053,信義
54054,月
54055,番茄
54056,"牛肉麵,"
54057,"店狗,"
54058,"店狗,"
54059,"店狗,"
54060,"店狗,"
54061,店位
54062,"浮水魚羹,"
54063,店
54064,老板
54065,手藝
54066,故事
54067,媒體
54068,愛心
54069,"老板,"
54070,"名,"
54071,名
54072,古早味
54073,"冬瓜茶,"
54074,棺材板
54075,"濃湯,"
54076,店名
54077,家常菜
54078,麵
54079,羹
54080,"選擇,"
54081,店名
54082,"湯包,"
54083,店名
54084,生意
54085,"食物,"
54086,古早味
54087,肉包
54088,椒麻
54089,"包子,"
54090,店主
54091,舅舅
54092,牛
54093,牛肉
54094,燥
54095,"飯,"
54096,店犬
54097,"獅妹,"
54098,麵點
54099,滷味
54100,"小菜,"
54101,"醬料,"
54102,特色
54103,口味
54104,包子
54105,"機會,"
54106,四
54107,神
54108,湯
54109,脆感
54110,感覺
54111,湯頭
54112,"肉圓,"
54113,糕點
54114,"麵包,"
54115,餅
54116,種類
54117,肉包
54118,饅頭
54119,"饅頭,"
54120,飯
54121,"甜鹹湯,"
54122,肉圓
54123,"感覺,"
54124,"黑豆茶,"
54125,食品
54126,材
54127,料
54128,水
54129,"正餐,"
54130,"東西,"
54131,氣氛
54132,菜單
54133,食物
54134,"價格,"
54135,座位
54136,拉麵
54137,口味
54138,"價格,"
54139,魚腸
54140,金沙
54141,"小卷,"
54142,食材
54143,配料
54144,甜點
54145,"蛋捲,"
54146,辣椒醬
54147,"牛肉,"
54148,辣椒醬
54149,"對味,"
54150,菜單
54151,鴨肉類
54152,料理
54153,咖喱飯
54154,"雞肉飯,"
54155,料理
54156,基本
54157,口感
54158,疫情
54159,期間
54160,隔板
54161,"座位,"
54162,茶甕
54163,茶名
54164,"古意,"
54165,沾醬
54166,羹湯類
54167,"味道,"
54168,咖啡
54169,"虹吸壺,"
54170,冷氣
54171,泡麵
54172,"口味,"
54173,位置
54174,火鍋料
54175,飲料
54176,醬料
54177,"牛肉,"
54178,位置
54179,牛肉
54180,味道
54181,湯頭
54182,蔬菜
54183,底
54184,樣子
54185,牛肉
54186,"份量,"
54187,"意麵,"
54188,冷氣
54189,小卷
54190,飽足感
54191,湯頭
54192,"油,"
54193,顧客
54194,"滋味,"
54195,冷氣
54196,"小卷,"
54197,碗盤
54198,擺飾
54199,"特色,"
54200,菜餚
54201,招牌
54202,"蔥油雞,"
54203,包子
54204,包子
54205,芝麻包
54206,"地瓜包,"
54207,包子
54208,饅頭
54209,"種類,"
54210,木質
54211,裝潢
54212,食物
54213,"口味,"
54214,神湯
54215,手工
54216,糯米
54217,腸
54218,碗粿
54219,選擇
54220,小吃
54221,人
54222,"機會,"
54223,包子
54224,"椪餅,"
54225,餐點
54226,"平價,"
54227,"味道,"
54228,奶味
54229,餐點
54230,價格
54231,"氣氛,"
54232,"滿足感,"
54233,幸福感
54234,"爆表,"
54235,nan
54236,"椪餅,"
54237,nan
54238,nan
54239,招牌
54240,"豆花,"
54241,"雞排,"
54242,涼糕
54243,"味道,"
54244,"薑,"
54245,nan
54246,"特色,"
54247,nan
54248,壽司
54249,醋飯
54250,"醋味,"
54251,nan
54252,nan
54253,nan
54254,價格
54255,配料
54256,傳統
54257,"味道,"
54258,定價
54259,店家
54260,意志
54261,消費者
54262,"價格,"
54263,"滷肉餅,"
54264,"定食,"
54265,定食
54266,份量
54267,飯
54268,湯
54269,唐揚雞
54270,黑板
54271,"料理,"
54272,定食
54273,"份量,"
54274,定食
54275,"魚類,"
54276,定食
54277,"風味,"
54278,定食
54279,平價
54280,冷氣
54281,"飲料,"
54282,官記
54283,青方
54284,微甜醬
54285,豆腐
54286,香
54287,嘴
54288,"清香味,"
54289,季節
54290,草莓
54291,哈蜜瓜
54292,水果
54293,負擔
54294,座位
54295,"客人,"
54296,"魯味,"
54297,妹妹
54298,"們,"
54299,妹妹
54300,速度
54301,古早味
54302,"豆花,"
54303,"妹兒,"
54304,妹子
54305,調酒
54306,平價
54307,價位
54308,調酒
54309,口味
54310,"調酒,"
54311,nan
54312,涼風
54313,滷味
54314,啤酒
54315,"人生,"
54316,夜宵
54317,時段
54318,虱目魚
54319,"料理,"
54320,nan
54321,排餐
54322,"豬排,"
54323,"垃圾 ,"
54324,nan
54325,nan
54326,東西
54327,香菇
54328,飯湯
54329,肉燥
54330,飯 
54331,"鹹魚肚,"
54332,時間
54333,麥香雞
54334,"經典,"
54335,咖喱飯
54336,鴨肉羹
54337,"水準,"
54338,"咖喱飯,"
54339,咖喱飯
54340,"口味,"
54341,咖喱飯
54342,當歸
54343,"湯,"
54344,咖喱飯
54345,鴨肉羮
54346,白蘿蔔
54347,"味道,"
54348,咖喱飯
54349,"人,"
54350,咖喱飯
54351,咖喱
54352,用料
54353,鴨肉飯
54354,鴨肉
54355,當歸鴨
54356,麵線
54357,鴨腿
54358,"天,"
54359,咖喱飯
54360,"鴨肉飯,"
54361,咖喱飯
54362,鴨肉羹
54363,當歸湯
54364,"美食,"
54365,咖喱飯
54366,"口感,"
54367,"咖喱飯,"
54368,"咖喱飯,"
54369,"咖喱飯,"
54370,"咖喱飯,"
54371,"咖喱飯,"
54372,咖喱飯
54373,鴨肉羹
54374,咖哩飯
54375,醬汁
54376,紅蘿蔔
54377,配料
54378,"湯匙,"
54379,"咖喱飯,"
54380,咖喱飯
54381,傳統
54382,咖喱
54383,豬肉
54384,"紅蘿蔔,"
54385,"咖喱,"
54386,咖喱
54387,味道
54388,"人,"
54389,咖喱
54390,"湯,"
54391,咖啡類
54392,"飲品,"
54393,咖啡
54394,"風格,"
54395,咖啡
54396,"聞香杯,"
54397,"咖啡,"
54398,蛋糕
54399,鳳梨酥
54400,"產品,"
54401,"咖啡,"
54402,咖啡
54403,蘋果
54404,肉桂
54405,"鬆餅,"
54406,咖啡
54407,"三明治,"
54408,咖啡
54409,"種類,"
54410,咖啡
54411,種類
54412,"品質,"
54413,咖啡
54414,"蛋糕,"
54415,"咖啡,"
54416,咖啡
54417,巧克力
54418,"泡芙,"
54419,咖啡飯
54420,"當歸鴨,"
54421,"咖啡飯,"
54422,"咖啡,"
54423,"咖啡,"
54424,咖啡
54425,豆
54426,咖啡
54427,甜食
54428,鹹食
54429,"態度,"
54430,咖啡
54431,3合1
54432,檸檬
54433,茉莉
54434,花茶
54435,"味道,"
54436,咖啡
54437,生意
54438,"時間,"
54439,"咖啡,"
54440,咖啡
54441,"拿鐵,"
54442,咖啡
54443,"店員,"
54444,"咖啡,"
54445,"咖啡,"
54446,"咖啡,"
54447,咖啡
54448,"老闆,"
54449,"咖啡,"
54450,咖啡
54451,"香,"
54452,咖啡
54453,香
54454,派
54455,"人,"
54456,咖啡
54457,香
54458,"典藏品,"
54459,咖啡
54460,"香,"
54461,"咖啡,"
54462,咖啡
54463,"氣氛,"
54464,咖啡
54465,口感
54466,"氣氛,"
54467,咖啡
54468,咖啡豆
54469,"豆香,"
54470,咖啡
54471,餐點
54472,肉品
54473,"甜點,"
54474,咖啡
54475,厚重感
54476,"緣故,"
54477,咖啡
54478,"水準,"
54479,咖啡
54480,"甜點,"
54481,咖啡
54482,"氣氛,"
54483,咖啡
54484,品類
54485,選擇性
54486,餐點
54487,選擇
54488,鮪魚
54489,土司
54490,起司
54491,蛋糕
54492,"價格,"
54493,咖啡
54494,"價格,"
54495,咖啡
54496,"質,"
54497,咖啡
54498,老饕
54499,虹吸壺
54500,單品
54501,咖啡
54502,老闆娘
54503,故事
54504,"味道,"
54505,咖啡
54506,口味
54507,"老闆,"
54508,咖啡
54509,"禪意,"
54510,咖啡
54511,茶
54512,份量
54513,"價位,"
54514,氛圍
54515,人
54516,甜點
54517,蛋糕
54518,咖啡
54519,香味
54520,時光
54521,"地方,"
54522,咖啡
54523,"餐點,"
54524,咖啡
54525,"味蕾,"
54526,咖啡
54527,味道
54528,"味道,"
54529,"咖啡豆,"
54530,咖啡豆
54531,"品質,"
54532,"咖啡豆,"
54533,"咖啡豆,"
54534,咖啡豆
54535,器具
54536,耗材
54537,種類
54538,價格
54539,老闆
54540,"產品,"
54541,咖啡
54542,"水準,"
54543,咖啡
54544,"水準,"
54545,"咖啡,"
54546,"咖啡,"
54547,"咖啡,"
54548,咖啡
54549,"薄餅,"
54550,咖啡
54551,"雞腿排,"
54552,咖啡
54553,環境
54554,"豆子,"
54555,咖啡
54556,"餐點,"
54557,咖啡
54558,"餐點,"
54559,咖啡
54560,"義大利麵,"
54561,咖啡
54562,"口味,"
54563,咖啡
54564,甜點
54565,木作
54566,藝術
54567,氣息
54568,檜木
54569,裝飾
54570,"人,"
54571,咖啡
54572,茶
54573,設施
54574,咖啡
54575,"本質,"
54576,咖啡
54577,"氣氛,"
54578,咖啡
54579,泡菜
54580,豬飯
54581,"豬腳飯,"
54582,咖啡
54583,店員
54584,火車
54585,"地方,"
54586,咖啡
54587,"老闆,"
54588,咖啡
54589,巧克力
54590,"蛋糕,"
54591,"咖啡,"
54592,"咖啡,"
54593,咖啡
54594,麵包
54595,咖啡
54596,"地方,"
54597,咖啡
54598,"豆子,"
54599,咖啡
54600,"老闆,"
54601,咖啡
54602,"下午茶,"
54603,咖啡因
54604,紅茶
54605,內行人
54606,"說法,"
54607,咖啡
54608,坐位
54609,小家碧玉
54610,"溫馨感,"
54611,咖啡
54612,牛奶
54613,"體積,"
54614,咖啡
54615,"水準,"
54616,咖啡
54617,"水準,"
54618,咖啡
54619,水準
54620,"價格,"
54621,"咖啡,"
54622,"咖啡,"
54623,"咖啡,"
54624,"咖啡,"
54625,"咖啡,"
54626,咖啡
54627,"方式,"
54628,"咖啡,"
54629,"咖啡,"
54630,咖啡
54631,老闆
54632,專長
54633,杏仁茶
54634,奶茶
54635,"奶香,"
54636,咖啡
54637,口感
54638,人
54639,口感
54640,優格
54641,"滋味,"
54642,"咖啡,"
54643,"咖啡,"
54644,"咖啡,"
54645,"咖啡 ,"
54646,"咖哩,"
54647,咖哩
54648,雞飯
54649,"鴨肉羮,"
54650,咖哩
54651,"雞肉飯,"
54652,咖哩
54653,"份量,"
54654,咖哩
54655,"豬排,"
54656,咖哩
54657,豬肉
54658,嚼勁
54659,雞肉飯
54660,雞肉
54661,筍乾
54662,"整體,"
54663,咖哩
54664,"人,"
54665,咖哩飯
54666,"肉棕味,"
54667,咖哩飯
54668,"醬汁,"
54669,"咖哩飯,"
54670,"咖哩飯,"
54671,咖哩飯
54672,標準
54673,"小吃,"
54674,咖哩飯
54675,鴨肉飯
54676,"雞肉飯,"
54677,"咖哩飯,"
54678,"咖哩飯,"
54679,咖哩飯
54680,鴨肉羹
54681,"量,"
54682,咖哩飯
54683,"價錢,"
54684,咖哩飯
54685,"滿分,"
54686,"咖哩飯,"
54687,咖哩飯
54688,當歸湯
54689,滷蛋
54690,蛋黃
54691,"飯,"
54692,咖哩飯
54693,"肉,"
54694,咖哩飯
54695,排骨
54696,"酥湯,"
54697,咖哩
54698,"飯粉,"
54699,咖哩飯
54700,"肉塊,"
54701,咖哩飯
54702,"口味,"
54703,咖哩飯
54704,口味
54705,"人,"
54706,"咖哩飯,"
54707,"咖哩飯,"
54708,咖哩飯
54709,口味
54710,自助餐
54711,三
54712,格
54713,菜
54714,"咖哩,"
54715,咖哩飯
54716,"特色,"
54717,"咖哩飯,"
54718,咖哩飯
54719,當歸
54720,"湯,"
54721,"咖哩飯,"
54722,咖哩飯
54723,胡椒粉
54724,"湯頭,"
54725,咖哩飯
54726,紅蘿蔔
54727,馬鈴薯
54728,肉
54729,當歸鴨
54730,麵線
54731,"湯頭,"
54732,"咖哩飯,"
54733,咖哩飯
54734,"鴨肉羹,"
54735,咖哩飯
54736,午餐
54737,紅蘿蔔
54738,"豬肉塊,"
54739,咖哩飯
54740,咖哩
54741,濃稠量
54742,排骨飯
54743,排骨
54744,材
54745,料
54746,"佳餚,"
54747,咖哩飯
54748,口味
54749,"肉,"
54750,咖哩飯
54751,鴨肉羹
54752,鴨
54753,內臟
54754,"湯頭,"
54755,咖哩飯
54756,"湯頭,"
54757,咖哩飯
54758,"味道,"
54759,咖哩飯
54760,蘿蔔
54761,"當地人,"
54762,咖哩飯
54763,"鴨肉羹,"
54764,"咖哩飯,"
54765,咖哩飯
54766,鴨肉羹
54767,鴨肉盤
54768,"雞絲飯,"
54769,咖哩飯
54770,"鴨肉羹,"
54771,咖哩飯
54772,香菇
54773,"肉飯,"
54774,咖哩飯
54775,米血
54776,鴨肉飯
54777,鴨肉
54778,"柴,"
54779,咖哩飯
54780,雞肉
54781,"豬肉,"
54782,咖哩飯
54783,"份量,"
54784,"咖哩飯,"
54785,"咖哩飯,"
54786,"咖哩飯,"
54787,"咖哩飯,"
54788,咖哩飯
54789,"料,"
54790,"咖哩飯,"
54791,"咖哩飯,"
54792,"咖哩飯,"
54793,咖哩飯
54794,份量
54795,味道
54796,料 
54797,米血
54798,"口感,"
54799,"咖哩飯,"
54800,"咖哩飯,"
54801,"咖哩飯,"
54802,"咖哩飯,"
54803,"咖哩飯,"
54804,"咖哩飯,"
54805,"咖哩飯,"
54806,咖哩飯
54807,"口味,"
54808,咖哩飯
54809,口味
54810,米血湯
54811,"湯頭,"
54812,"咖哩飯,"
54813,咖哩飯
54814,鴨肉羹
54815,"鴨血,"
54816,咖哩飯
54817,"鴨肉飯,"
54818,咖哩飯
54819,拉麵
54820,"炸物,"
54821,咖哩飯
54822,塩菜
54823,"鴨肉湯,"
54824,"咖哩飯,"
54825,咖哩飯
54826,鴨肉羹
54827,"米血,"
54828,咖哩
54829,"棺材板,"
54830,咖哩
54831,阿姨
54832,態度
54833,街
54834,"食物,"
54835,咖哩
54836,座位
54837,"醬汁,"
54838,"咖哩,"
54839,"咖哩,"
54840,咖哩
54841,"醬,"
54842,"咖哩味,"
54843,咖哩
54844,中藥味
54845,鴨肉羹
54846,"價格,"
54847,咖哩
54848,"鴨肉飯,"
54849,咖哩
54850,"價位,"
54851,"咖哩,"
54852,咖哩
54853,"滷肉,"
54854,"咖哩,"
54855,"咖哩,"
54856,咖哩
54857,口味
54858,棺材板
54859,鱔魚
54860,意麵
54861,"價格,"
54862,"咖哩,"
54863,"味增湯,"
54864,橄欖
54865,老闆
54866,CP值
54867,"用料,"
54868,氣泡飲
54869,梅
54870,氣味
54871,油
54872,鮭魚
54873,炒飯
54874,"鍋氣,"
54875,"合豐,"
54876,阿婆
54877,"味道,"
54878,筒仔
54879,米糕
54880,口感
54881,油飯
54882,肉臊
54883,"香氣,"
54884,家人
54885,大餅
54886,"活動,"
54887,香菜
54888,"味道,"
54889,米糕
54890,"心,"
54891,朋友
54892,時候
54893,"地方,"
54894,"朋友,"
54895,老闆
54896,美女
54897,八寶冰
54898,"味道,"
54899,包廂
54900,朋友
54901,梅子雞
54902,火鍋
54903,份量
54904,茶麵
54905,Q彈
54906,"尿布臺,"
54907,豆花
54908,"味道,"
54909,"特色,"
54910,口味
54911,食材
54912,"新鮮度,"
54913,綠豆餅
54914,餡
54915,皮
54916,甜度
54917,綠豆餅界
54918,"冠軍,"
54919,印象
54920,茶甕
54921,"茶葉,"
54922,"泡麵,"
54923,焢肉
54924,掛包
54925,肉
54926,高湯
54927,口味
54928,"醬味,"
54929,nan
54930,"地方,"
54931,nan
54932,碗
54933,水果
54934,冰
54935,氣氛
54936,份量
54937,口味
54938,冰
54939,"首選,"
54940,nan
54941,nan
54942,nan
54943,味覺
54944,"新鮮感,"
54945,味
54946,材
54947,"料,"
54948,味蕾
54949,商標
54950,"老師傅,"
54951,味蕾
54952,鮮魚
54953,"料理,"
54954,味
54955,"料,"
54956,"味,"
54957,"味,"
54958,味憎
54959,煎餅
54960,人
54961,"人,"
54962,味增
54963,鯛魚湯
54964,咖喱
54965,肉粽
54966,"燒肉飯,"
54967,味增
54968,"豬肉,"
54969,味增
54970,豬肉
54971,蚵
54972,"酥,"
54973,味增
54974,"煎餅,"
54975,煎餅
54976,"人,"
54977,味增
54978,煎餅
54979,"價格,"
54980,"味增湯,"
54981,味增湯
54982,"頭髮,"
54983,味增湯
54984,"口味,"
54985,"味增湯,"
54986,味增湯
54987,"料,"
54988,味增湯
54989,"美味,"
54990,"味增湯,"
54991,味增湯
54992,平價
54993,"小吃,"
54994,"味增湯,"
54995,"味增湯,"
54996,味增湯
54997,"肉羹,"
54998,"味增湯,"
54999,"味增湯,"
55000,"味增湯,"
55001,"味增湯,"
55002,味增湯
55003,"油條,"
55004,味增湯
55005,湯頭
55006,"豆腐,"
55007,味增魚
55008,"雞腿,"
55009,味增
55010,"肉,"
55011,味增
55012,拉麵
55013,叉燒
55014,彈性
55015,"值,"
55016,"拉麵,"
55017,味增
55018,口味
55019,"煎餅,"
55020,味
55021,"口味,"
55022,味噌
55023,豬肉
55024,蛋
55025,"小捲,"
55026,味噌
55027,煎餅
55028,"招牌,"
55029,味噌
55030,煎餅
55031,雞蛋
55032,煎餅
55033,味道
55034,味道
55035,"口感,"
55036,味噌
55037,"煎餅,"
55038,味噌
55039,煎餅
55040,味道
55041,口感
55042,雞蛋
55043,煎餅
55044,口感
55045,味噌
55046,"煎餅,"
55047,味噌
55048,煎餅
55049,雞蛋
55050,"煎餅,"
55051,味噌
55052,"豬排,"
55053,"味噌湯,"
55054,味噌湯
55055,"價格,"
55056,味噌湯
55057,"加油條,"
55058,味噌湯
55059,油條
55060,菜粽
55061,"花生,"
55062,味噌湯
55063,"料,"
55064,味噌湯
55065,麥仔茶
55066,庶民
55067,"句點,"
55068,味噌湯
55069,魚乾
55070,"配角,"
55071,"味噌湯,"
55072,味噌湯
55073,味道
55074,肉燥
55075,量
55076,香菜
55077,"一絕,"
55078,味噌湯
55079,味道
55080,蔥花
55081,香氣
55082,"粽子,"
55083,味噌湯
55084,內容
55085,價位
55086,葱花
55087,"魚亁,"
55088,"味噌湯,"
55089,"味噌湯,"
55090,味噌湯
55091,"環保,"
55092,味噌湯
55093,碗
55094,"加油條,"
55095,"味噌湯,"
55096,味噌
55097,紅酒
55098,牛筋肉
55099,酒味
55100,"人,"
55101,味噌
55102,拉麵
55103,"肉片,"
55104,味噌
55105,"口味,"
55106,"味噌,"
55107,味僧
55108,"肉,"
55109,"味道,"
55110,"味道,"
55111,"味道,"
55112,味道
55113,鹹淡
55114,價格
55115,"環境衛生,"
55116,"味道,"
55117,味道
55118,層次
55119,羹湯
55120,"料理,"
55121,味道
55122,"小店,"
55123,味道
55124,口感
55125,品質
55126,"紅油,"
55127,味道
55128,鍋巴
55129,"香氣,"
55130,味道
55131,小卷
55132,"小卷蛋,"
55133,"味道,"
55134,"味道,"
55135,味道
55136,松露
55137,人
55138,"牛肉麵,"
55139,"味道,"
55140,味道
55141,"粉角,"
55142,"味道,"
55143,味道
55144,水準
55145,湯
55146,酒
55147,味道
55148,蔥爆
55149,"牛肉,"
55150,味道
55151,"小點,"
55152,味道
55153,醬油膏
55154,芥末醬
55155,姜片
55156,肉燥飯
55157,"價格,"
55158,味道
55159,"米糕,"
55160,"味道,"
55161,"味道,"
55162,"味道,"
55163,"味道,"
55164,"味道,"
55165,味道
55166,"餅皮,"
55167,"味道,"
55168,味道
55169,"古早味,"
55170,味道
55171,"價格,"
55172,"味道,"
55173,味道
55174,餐點
55175,"特價,"
55176,味道
55177,米糕
55178,碗
55179,碗
55180,"滷肉飯,"
55181,"味道,"
55182,"味道,"
55183,"味道,"
55184,"味道,"
55185,"味道,"
55186,"味道,"
55187,"味道,"
55188,味道
55189,"價格,"
55190,"味道,"
55191,"味道,"
55192,"味道,"
55193,味道
55194,量
55195,食量
55196,女生
55197,白飯
55198,鹹
55199,"粥,"
55200,"味道,"
55201,味道
55202,肉圓
55203,肉餡
55204,味道
55205,"大骨湯,"
55206,"味道,"
55207,"味道,"
55208,"味道,"
55209,"味道,"
55210,味道
55211,口味
55212,型
55213,肉
55214,瘦肉
55215,豬舌包
55216,"包子,"
55217,味道
55218,甜點
55219,"布丁,"
55220,味道
55221,"料,"
55222,味道
55223,"肉燥麵,"
55224,"味道,"
55225,味道
55226,味增湯
55227,碗
55228,價格
55229,"態度,"
55230,味道
55231,老闆
55232,年紀
55233,客人
55234,"耐心,"
55235,味道
55236,"米酒,"
55237,"味道,"
55238,"味道,"
55239,"味道,"
55240,"味道,"
55241,味道
55242,雞皮
55243,餅乾
55244,"口感,"
55245,"味道,"
55246,"味道,"
55247,"味道,"
55248,"味道,"
55249,味道
55250,古早味
55251,醬料
55252,料
55253,干貝
55254,栗子
55255,香菇
55256,豬髓糖
55257,小卷
55258,"沙拉,"
55259,"味道,"
55260,"味道,"
55261,"味道,"
55262,"味道,"
55263,味道
55264,意麵
55265,"油麵,"
55266,"味道,"
55267,味道
55268,"套餐,"
55269,味道
55270,"牛肉,"
55271,味道
55272,"口味,"
55273,"味道,"
55274,"味道,"
55275,"味道,"
55276,"味道,"
55277,"味道,"
55278,味道
55279,"價位,"
55280,"味道,"
55281,味道
55282,"層次,"
55283,味道
55284,"層次,"
55285,味道
55286,口感
55287,"豆花,"
55288,"味道,"
55289,"味道,"
55290,味道
55291,小菜
55292,"米糕,"
55293,味道
55294,"洗碗機,"
55295,味道
55296,魚丸
55297,麵
55298,"魚冊,"
55299,味道
55300,味道
55301,"正宗,"
55302,"味道,"
55303,味道
55304,"餡料,"
55305,味道
55306,"份量,"
55307,味道
55308,用料
55309,湯頭
55310,"口味,"
55311,味道
55312,"伍訓,"
55313,味道
55314,檸檬
55315,雞排
55316,老闆
55317,"朋友,"
55318,"味道,"
55319,味道
55320,"料,"
55321,味道
55322,"鐵蛋Q彈,"
55323,"味道,"
55324,味道
55325,配料
55326,"價位,"
55327,味道
